timestamp,Battery,Humidity,Motion,Temperature
2025-10-05T19:58:12+03:00,3.074,71.8,3702.0,24.66
2025-10-05T20:00:15+03:00,3.076,71.6,3713.0,24.69
2025-10-05T20:02:19+03:00,3.075,71.4,3732.0,24.69
2025-10-05T20:02:57+03:00,3.074,71.4,3737.0,24.72
2025-10-05T20:04:24+03:00,3.075,71.6,3752.0,24.74
2025-10-05T21:12:56+03:00,3.074,70.5,4201.0,24.87
2025-10-05T21:14:29+03:00,3.075,70.6,4221.0,24.9
2025-10-05T21:18:38+03:00,3.074,70.2,4264.0,24.89
2025-10-05T21:20:39+03:00,3.074,70.5,4290.0,24.9
2025-10-05T21:22:41+03:00,3.076,70.5,4308.0,24.9
2025-10-05T21:22:56+03:00,3.074,70.5,4308.0,24.89
2025-10-05T21:24:46+03:00,3.074,70.3,4324.0,24.87
2025-10-05T21:27:54+03:00,3.074,69.8,4338.0,24.9
2025-10-05T21:30:34+03:00,3.074,69.4,4346.0,24.9
2025-10-05T21:32:35+03:00,3.075,69.6,4350.0,24.89
2025-10-05T21:32:56+03:00,3.074,69.5,4351.0,24.89
2025-10-05T21:35:02+03:00,3.073,69.5,4354.0,24.89
2025-10-05T21:37:05+03:00,3.074,69.6,4376.0,24.89
2025-10-05T21:39:07+03:00,3.075,69.5,4384.0,24.9
2025-10-05T21:42:56+03:00,3.075,69.4,4400.0,24.92
2025-10-05T21:45:11+03:00,3.073,69.3,4401.0,24.89
2025-10-05T21:52:50+03:00,3.075,69.4,4412.0,24.86
2025-10-05T21:52:57+03:00,3.075,69.3,4413.0,24.86
2025-10-05T21:56:35+03:00,3.074,69.4,4419.0,24.85
2025-10-05T21:59:17+03:00,3.075,69.5,4422.0,24.85
2025-10-05T22:02:55+03:00,3.074,69.6,4426.0,24.83
2025-10-05T22:03:11+03:00,3.074,69.7,4427.0,24.86
2025-10-05T22:05:55+03:00,3.075,69.8,4428.0,24.83
2025-10-05T22:10:54+03:00,3.073,69.9,4432.0,24.82
2025-10-05T22:12:55+03:00,3.076,70.0,4440.0,24.82
2025-10-05T22:13:02+03:00,3.075,70.1,4441.0,24.82
2025-10-05T22:15:03+03:00,3.074,70.2,4460.0,24.82
2025-10-05T22:17:16+03:00,3.074,69.9,4462.0,24.83
2025-10-05T22:19:20+03:00,3.075,69.8,4465.0,24.85
2025-10-05T22:22:21+03:00,3.074,69.6,4468.0,24.85
2025-10-05T22:22:55+03:00,3.074,69.7,4473.0,24.83
2025-10-05T22:22:58+03:00,3.075,70.3,3595.0,24.69
2025-10-05T22:24:24+03:00,3.077,69.8,4489.0,24.86
2025-10-05T22:26:28+03:00,3.075,70.5,4515.0,24.85
2025-10-05T22:28:29+03:00,3.074,70.4,4532.0,24.86
2025-10-05T22:30:29+03:00,3.074,70.2,4550.0,24.87
2025-10-05T22:32:32+03:00,3.074,70.3,4577.0,24.87
2025-10-05T22:32:55+03:00,3.076,70.3,4582.0,24.86
2025-10-05T22:32:58+03:00,3.076,70.1,3595.0,24.65
2025-10-05T22:34:41+03:00,3.075,70.9,4607.0,24.9
2025-10-05T22:42:54+03:00,3.075,71.0,4607.0,24.85
2025-10-05T22:42:58+03:00,3.074,70.7,3595.0,24.65
2025-10-05T22:45:56+03:00,3.076,70.8,3596.0,24.64
2025-10-05T22:48:02+03:00,3.074,70.7,3610.0,24.61
2025-10-05T22:49:36+03:00,3.076,70.5,4608.0,24.85
2025-10-05T22:50:04+03:00,3.075,71.2,3624.0,24.61
2025-10-05T22:52:04+03:00,3.075,71.4,3652.0,24.59
2025-10-05T22:52:54+03:00,3.074,70.4,4617.0,24.82
2025-10-05T22:52:57+03:00,3.077,71.5,3661.0,24.62
2025-10-05T22:54:02+03:00,3.076,70.6,4618.0,24.82
2025-10-05T22:54:05+03:00,3.073,71.6,3669.0,24.61
2025-10-05T22:56:11+03:00,3.075,71.7,3695.0,24.65
2025-10-05T22:56:59+03:00,3.075,70.7,4622.0,24.83
2025-10-05T22:58:12+03:00,3.074,71.8,3702.0,24.66
2025-10-05T22:59:48+03:00,3.075,70.8,4624.0,24.81
2025-10-05T23:00:15+03:00,3.076,71.6,3713.0,24.69
2025-10-05T23:01:58+03:00,3.076,71.3,4632.0,24.81
2025-10-05T23:02:19+03:00,3.075,71.4,3732.0,24.69
2025-10-05T23:02:54+03:00,3.073,71.2,4634.0,24.78
2025-10-05T23:02:57+03:00,3.074,71.4,3737.0,24.72
2025-10-05T23:04:24+03:00,3.075,71.6,3752.0,24.74
2025-10-05T23:07:24+03:00,3.075,71.4,4638.0,24.79
2025-10-05T23:09:34+03:00,3.077,71.3,4640.0,24.81
2025-10-05T23:11:44+03:00,3.075,71.3,4646.0,24.78
2025-10-05T23:12:54+03:00,3.076,71.4,4647.0,24.78
2025-10-05T23:14:30+03:00,3.075,71.2,4648.0,24.76
2025-10-05T23:16:54+03:00,3.076,71.2,4650.0,24.78
2025-10-05T23:22:54+03:00,3.074,70.7,4651.0,24.74
2025-10-05T23:23:29+03:00,3.074,70.7,4652.0,24.75
2025-10-05T23:32:54+03:00,3.076,71.0,4653.0,24.74
2025-10-05T23:37:53+03:00,3.073,70.7,4654.0,24.71
2025-10-05T23:41:59+03:00,3.076,71.3,4655.0,24.69
2025-10-05T23:42:53+03:00,3.075,71.4,4655.0,24.72
2025-10-05T23:49:09+03:00,3.074,71.2,4656.0,24.68
2025-10-05T23:51:57+03:00,3.074,71.2,4661.0,24.68
2025-10-05T23:52:53+03:00,3.075,71.3,4665.0,24.68
2025-10-06T00:02:53+03:00,3.077,71.0,4665.0,24.66
2025-10-06T00:12:53+03:00,3.074,71.3,4665.0,24.64
2025-10-06T00:12:56+03:00,3.074,70.5,4201.0,24.87
2025-10-06T00:14:29+03:00,3.075,70.6,4221.0,24.9
2025-10-06T00:18:38+03:00,3.074,70.2,4264.0,24.89
2025-10-06T00:20:39+03:00,3.074,70.5,4290.0,24.9
2025-10-06T00:22:41+03:00,3.076,70.5,4308.0,24.9
2025-10-06T00:22:53+03:00,3.074,71.4,4665.0,24.59
2025-10-06T00:22:56+03:00,3.074,70.5,4308.0,24.89
2025-10-06T00:24:46+03:00,3.074,70.3,4324.0,24.87
2025-10-06T00:27:54+03:00,3.074,69.8,4338.0,24.9
2025-10-06T00:30:34+03:00,3.074,69.4,4346.0,24.9
2025-10-06T00:32:35+03:00,3.075,69.6,4350.0,24.89
2025-10-06T00:32:53+03:00,3.074,71.0,4665.0,24.59
2025-10-06T00:32:56+03:00,3.074,69.5,4351.0,24.89
2025-10-06T00:35:02+03:00,3.073,69.5,4354.0,24.89
2025-10-06T00:37:05+03:00,3.074,69.6,4376.0,24.89
2025-10-06T00:39:07+03:00,3.075,69.5,4384.0,24.9
2025-10-06T00:42:52+03:00,3.075,69.9,4665.0,24.47
2025-10-06T00:42:56+03:00,3.075,69.4,4400.0,24.92
2025-10-06T00:45:11+03:00,3.073,69.3,4401.0,24.89
2025-10-06T00:52:50+03:00,3.075,69.4,4412.0,24.86
2025-10-06T00:52:52+03:00,3.074,70.1,4665.0,24.44
2025-10-06T00:52:57+03:00,3.075,69.3,4413.0,24.86
2025-10-06T00:56:35+03:00,3.074,69.4,4419.0,24.85
2025-10-06T00:59:17+03:00,3.075,69.5,4422.0,24.85
2025-10-06T01:02:52+03:00,3.075,70.5,4665.0,24.41
2025-10-06T01:02:55+03:00,3.074,69.6,4426.0,24.83
2025-10-06T01:03:11+03:00,3.074,69.7,4427.0,24.86
2025-10-06T01:05:55+03:00,3.075,69.8,4428.0,24.83
2025-10-06T01:06:49+03:00,3.076,70.7,4666.0,24.38
2025-10-06T01:10:24+03:00,3.077,71.0,4672.0,24.44
2025-10-06T01:10:54+03:00,3.073,69.9,4432.0,24.82
2025-10-06T01:12:52+03:00,3.075,71.2,4672.0,24.41
2025-10-06T01:12:55+03:00,3.076,70.0,4440.0,24.82
2025-10-06T01:13:02+03:00,3.075,70.1,4441.0,24.82
2025-10-06T01:15:03+03:00,3.074,70.2,4460.0,24.82
2025-10-06T01:17:16+03:00,3.074,69.9,4462.0,24.83
2025-10-06T01:19:06+03:00,3.075,71.3,4673.0,24.44
2025-10-06T01:19:20+03:00,3.075,69.8,4465.0,24.85
2025-10-06T01:21:20+03:00,3.075,71.1,4678.0,24.44
2025-10-06T01:22:21+03:00,3.074,69.6,4468.0,24.85
2025-10-06T01:22:52+03:00,3.074,70.6,4678.0,24.42
2025-10-06T01:22:55+03:00,3.074,69.7,4473.0,24.83
2025-10-06T01:24:24+03:00,3.077,69.8,4489.0,24.86
2025-10-06T01:26:28+03:00,3.075,70.5,4515.0,24.85
2025-10-06T01:26:44+03:00,3.075,71.1,4679.0,24.44
2025-10-06T01:28:29+03:00,3.074,70.4,4532.0,24.86
2025-10-06T01:29:36+03:00,3.075,71.1,4683.0,24.44
2025-10-06T01:30:29+03:00,3.074,70.2,4550.0,24.87
2025-10-06T01:32:32+03:00,3.076,70.8,4685.0,24.45
2025-10-06T01:32:52+03:00,3.075,70.9,4686.0,24.44
2025-10-06T01:32:55+03:00,3.076,70.3,4582.0,24.86
2025-10-06T01:34:41+03:00,3.075,70.9,4607.0,24.9
2025-10-06T01:35:03+03:00,3.075,70.4,4692.0,24.42
2025-10-06T01:42:43+03:00,3.075,70.4,4693.0,24.39
2025-10-06T01:42:51+03:00,3.075,70.4,4693.0,24.39
2025-10-06T01:42:54+03:00,3.075,71.0,4607.0,24.85
2025-10-06T01:49:02+03:00,3.075,70.8,4694.0,24.39
2025-10-06T01:49:36+03:00,3.076,70.5,4608.0,24.85
2025-10-06T01:52:51+03:00,3.074,70.4,4696.0,24.38
2025-10-06T01:52:54+03:00,3.074,70.4,4617.0,24.82
2025-10-06T01:54:02+03:00,3.076,70.6,4618.0,24.82
2025-10-06T01:54:27+03:00,3.077,70.1,4697.0,24.38
2025-10-06T01:56:59+03:00,3.075,70.7,4622.0,24.83
2025-10-06T01:59:48+03:00,3.075,70.8,4624.0,24.81
2025-10-06T02:01:58+03:00,3.076,71.3,4632.0,24.81
2025-10-06T02:02:51+03:00,3.075,70.7,4698.0,24.35
2025-10-06T02:02:54+03:00,3.073,71.2,4634.0,24.78
2025-10-06T02:07:24+03:00,3.075,71.4,4638.0,24.79
2025-10-06T02:09:34+03:00,3.077,71.3,4640.0,24.81
2025-10-06T02:11:44+03:00,3.075,71.3,4646.0,24.78
2025-10-06T02:12:54+03:00,3.076,71.4,4647.0,24.78
2025-10-06T02:14:30+03:00,3.075,71.2,4648.0,24.76
2025-10-06T02:16:54+03:00,3.076,71.2,4650.0,24.78
2025-10-06T02:22:54+03:00,3.074,70.7,4651.0,24.74
2025-10-06T02:23:29+03:00,3.074,70.7,4652.0,24.75
2025-10-06T02:32:54+03:00,3.076,71.0,4653.0,24.74
2025-10-06T02:37:53+03:00,3.073,70.7,4654.0,24.71
2025-10-06T02:41:59+03:00,3.076,71.3,4655.0,24.69
2025-10-06T02:42:53+03:00,3.075,71.4,4655.0,24.72
2025-10-06T02:49:09+03:00,3.074,71.2,4656.0,24.68
2025-10-06T02:51:57+03:00,3.074,71.2,4661.0,24.68
2025-10-06T02:52:53+03:00,3.075,71.3,4665.0,24.68
2025-10-06T03:02:50+03:00,3.074,71.4,4702.0,24.28
2025-10-06T03:02:53+03:00,3.077,71.0,4665.0,24.66
2025-10-06T03:05:48+03:00,3.074,71.3,4703.0,24.3
2025-10-06T03:11:44+03:00,3.075,71.3,4704.0,24.28
2025-10-06T03:12:50+03:00,3.074,71.2,4704.0,24.28
2025-10-06T03:12:53+03:00,3.074,71.3,4665.0,24.64
2025-10-06T03:22:50+03:00,3.075,71.6,4704.0,24.26
2025-10-06T03:22:53+03:00,3.074,71.4,4665.0,24.59
2025-10-06T03:32:49+03:00,3.075,71.6,4704.0,24.26
2025-10-06T03:32:53+03:00,3.074,71.0,4665.0,24.59
2025-10-06T03:42:49+03:00,3.074,71.8,4704.0,24.27
2025-10-06T03:42:52+03:00,3.075,69.9,4665.0,24.47
2025-10-06T03:52:49+03:00,3.076,72.0,4704.0,24.26
2025-10-06T03:52:52+03:00,3.074,70.1,4665.0,24.44
2025-10-06T04:02:49+03:00,3.076,72.0,4704.0,24.27
2025-10-06T04:02:52+03:00,3.075,70.5,4665.0,24.41
2025-10-06T04:02:56+03:00,3.075,72.0,4705.0,24.27
2025-10-06T04:06:46+03:00,3.075,71.9,4707.0,24.27
2025-10-06T04:06:49+03:00,3.076,70.7,4666.0,24.38
2025-10-06T04:09:29+03:00,3.075,71.7,4709.0,24.26
2025-10-06T04:10:24+03:00,3.077,71.0,4672.0,24.44
2025-10-06T04:12:49+03:00,3.075,71.8,4710.0,24.26
2025-10-06T04:12:52+03:00,3.075,71.2,4672.0,24.41
2025-10-06T04:19:06+03:00,3.075,71.3,4673.0,24.44
2025-10-06T04:21:20+03:00,3.075,71.1,4678.0,24.44
2025-10-06T04:22:49+03:00,3.074,71.6,4710.0,24.24
2025-10-06T04:22:52+03:00,3.074,70.6,4678.0,24.42
2025-10-06T04:26:44+03:00,3.075,71.1,4679.0,24.44
2025-10-06T04:29:36+03:00,3.075,71.1,4683.0,24.44
2025-10-06T04:32:32+03:00,3.076,70.8,4685.0,24.45
2025-10-06T04:32:48+03:00,3.074,71.8,4710.0,24.2
2025-10-06T04:32:52+03:00,3.075,70.9,4686.0,24.44
2025-10-06T04:35:03+03:00,3.075,70.4,4692.0,24.42
2025-10-06T04:42:43+03:00,3.075,70.4,4693.0,24.39
2025-10-06T04:42:48+03:00,3.076,72.0,4710.0,24.17
2025-10-06T04:42:51+03:00,3.075,70.4,4693.0,24.39
2025-10-06T04:49:02+03:00,3.075,70.8,4694.0,24.39
2025-10-06T04:49:57+03:00,3.074,72.2,4711.0,24.19
2025-10-06T04:52:48+03:00,3.076,72.3,4712.0,24.19
2025-10-06T04:52:51+03:00,3.074,70.4,4696.0,24.38
2025-10-06T04:54:27+03:00,3.077,70.1,4697.0,24.38
2025-10-06T05:01:21+03:00,3.074,72.3,4713.0,24.14
2025-10-06T05:02:48+03:00,3.075,72.5,4713.0,24.14
2025-10-06T05:02:51+03:00,3.075,70.7,4698.0,24.35
2025-10-06T05:12:48+03:00,3.075,72.7,4713.0,24.13
2025-10-06T05:22:48+03:00,3.074,72.7,4713.0,24.11
2025-10-06T05:32:47+03:00,3.075,72.6,4713.0,24.11
2025-10-06T05:34:05+03:00,3.075,72.6,4714.0,24.09
2025-10-06T05:42:47+03:00,3.075,72.3,4716.0,24.1
2025-10-06T05:52:47+03:00,3.077,72.7,4716.0,24.09
2025-10-06T06:02:47+03:00,3.075,72.7,4716.0,24.07
2025-10-06T06:02:50+03:00,3.074,71.4,4702.0,24.28
2025-10-06T06:05:48+03:00,3.074,71.3,4703.0,24.3
2025-10-06T06:11:44+03:00,3.075,71.3,4704.0,24.28
2025-10-06T06:12:47+03:00,3.075,72.9,4716.0,24.06
2025-10-06T06:12:50+03:00,3.074,71.2,4704.0,24.28
2025-10-06T06:18:17+03:00,3.075,72.9,4717.0,24.04
2025-10-06T06:20:46+03:00,3.074,73.2,4718.0,24.06
2025-10-06T06:22:46+03:00,3.074,73.3,4718.0,24.02
2025-10-06T06:22:50+03:00,3.075,71.6,4704.0,24.26
2025-10-06T06:25:07+03:00,3.074,73.7,4719.0,24.03
2025-10-06T06:31:58+03:00,3.075,73.8,4720.0,23.97
2025-10-06T06:32:46+03:00,3.074,73.7,4728.0,23.99
2025-10-06T06:32:49+03:00,3.075,71.6,4704.0,24.26
2025-10-06T06:34:04+03:00,3.075,74.1,4741.0,23.99
2025-10-06T06:39:10+03:00,3.075,73.3,4747.0,24.0
2025-10-06T06:42:46+03:00,3.076,73.6,4747.0,24.0
2025-10-06T06:42:49+03:00,3.074,71.8,4704.0,24.27
2025-10-06T06:45:22+03:00,3.076,73.5,4748.0,23.95
2025-10-06T06:49:29+03:00,3.076,74.3,4783.0,23.95
2025-10-06T06:51:29+03:00,3.076,74.6,4807.0,23.96
2025-10-06T06:52:49+03:00,3.076,72.0,4704.0,24.26
2025-10-06T06:53:32+03:00,3.074,74.6,4829.0,23.96
2025-10-06T06:58:02+03:00,3.073,74.6,4847.0,23.97
2025-10-06T07:02:46+03:00,3.075,74.4,4859.0,24.0
2025-10-06T07:02:49+03:00,3.076,72.0,4704.0,24.27
2025-10-06T07:02:56+03:00,3.075,72.0,4705.0,24.27
2025-10-06T07:05:06+03:00,3.075,74.5,4879.0,24.0
2025-10-06T07:06:46+03:00,3.075,71.9,4707.0,24.27
2025-10-06T07:07:29+03:00,3.075,74.3,4885.0,23.96
2025-10-06T07:09:29+03:00,3.075,73.8,4898.0,23.93
2025-10-06T07:12:49+03:00,3.075,71.8,4710.0,24.26
2025-10-06T07:22:45+03:00,3.075,73.8,4919.0,23.92
2025-10-06T07:22:49+03:00,3.074,71.6,4710.0,24.24
2025-10-06T07:32:45+03:00,3.074,74.4,4919.0,23.82
2025-10-06T07:32:48+03:00,3.074,71.8,4710.0,24.2
2025-10-06T07:42:45+03:00,3.075,74.7,4919.0,23.79
2025-10-06T07:42:48+03:00,3.076,72.0,4710.0,24.17
2025-10-06T07:49:57+03:00,3.074,72.2,4711.0,24.19
2025-10-06T07:52:45+03:00,3.074,75.1,4919.0,23.77
2025-10-06T07:52:48+03:00,3.076,72.3,4712.0,24.19
2025-10-06T08:01:21+03:00,3.074,72.3,4713.0,24.14
2025-10-06T08:02:45+03:00,3.076,74.9,4919.0,23.77
2025-10-06T08:02:48+03:00,3.075,72.5,4713.0,24.14
2025-10-06T08:12:45+03:00,3.076,75.1,4919.0,23.76
2025-10-06T08:12:48+03:00,3.075,72.7,4713.0,24.13
2025-10-06T08:22:44+03:00,3.074,75.1,4919.0,23.79
2025-10-06T08:22:48+03:00,3.074,72.7,4713.0,24.11
2025-10-06T08:32:44+03:00,3.074,75.2,4919.0,23.83
2025-10-06T08:32:47+03:00,3.075,72.6,4713.0,24.11
2025-10-06T08:34:05+03:00,3.075,72.6,4714.0,24.09
2025-10-06T08:42:44+03:00,3.075,75.1,4919.0,23.86
2025-10-06T08:42:47+03:00,3.075,72.3,4716.0,24.1
2025-10-06T08:52:44+03:00,3.075,75.0,4919.0,23.84
2025-10-06T08:52:47+03:00,3.077,72.7,4716.0,24.09
2025-10-06T09:02:44+03:00,3.075,74.7,4919.0,23.82
2025-10-06T09:02:47+03:00,3.075,72.7,4716.0,24.07
2025-10-06T09:12:44+03:00,3.075,74.9,4919.0,23.8
2025-10-06T09:12:47+03:00,3.075,72.9,4716.0,24.06
2025-10-06T09:18:17+03:00,3.075,72.9,4717.0,24.04
2025-10-06T09:20:46+03:00,3.074,73.2,4718.0,24.06
2025-10-06T09:22:43+03:00,3.075,74.8,4919.0,23.8
2025-10-06T09:22:46+03:00,3.074,73.3,4718.0,24.02
2025-10-06T09:25:07+03:00,3.074,73.7,4719.0,24.03
2025-10-06T09:31:58+03:00,3.075,73.8,4720.0,23.97
2025-10-06T09:32:43+03:00,3.074,74.8,4919.0,23.79
2025-10-06T09:32:46+03:00,3.074,73.7,4728.0,23.99
2025-10-06T09:34:04+03:00,3.075,74.1,4741.0,23.99
2025-10-06T09:39:10+03:00,3.075,73.3,4747.0,24.0
2025-10-06T09:42:43+03:00,3.075,75.2,4919.0,23.8
2025-10-06T09:42:46+03:00,3.076,73.6,4747.0,24.0
2025-10-06T09:45:22+03:00,3.076,73.5,4748.0,23.95
2025-10-06T09:49:29+03:00,3.076,74.3,4783.0,23.95
2025-10-06T09:51:29+03:00,3.076,74.6,4807.0,23.96
2025-10-06T09:52:43+03:00,3.075,75.0,4919.0,23.87
2025-10-06T09:53:32+03:00,3.074,74.6,4829.0,23.96
2025-10-06T09:58:02+03:00,3.073,74.6,4847.0,23.97
2025-10-06T10:02:43+03:00,3.076,74.7,4919.0,23.92
2025-10-06T10:02:46+03:00,3.075,74.4,4859.0,24.0
2025-10-06T10:05:06+03:00,3.075,74.5,4879.0,24.0
2025-10-06T10:07:29+03:00,3.075,74.3,4885.0,23.96
2025-10-06T10:09:29+03:00,3.075,73.8,4898.0,23.93
2025-10-06T10:12:43+03:00,3.076,74.7,4919.0,23.95
2025-10-06T10:22:42+03:00,3.075,74.4,4919.0,23.97
2025-10-06T10:22:45+03:00,3.075,73.8,4919.0,23.92
2025-10-06T10:32:42+03:00,3.075,74.0,4919.0,24.02
2025-10-06T10:32:45+03:00,3.074,74.4,4919.0,23.82
2025-10-06T10:42:42+03:00,3.075,73.8,4919.0,24.06
2025-10-06T10:42:45+03:00,3.075,74.7,4919.0,23.79
2025-10-06T10:52:42+03:00,3.076,73.7,4919.0,24.13
2025-10-06T10:52:45+03:00,3.074,75.1,4919.0,23.77
2025-10-06T11:02:42+03:00,3.075,73.9,4919.0,24.17
2025-10-06T11:02:45+03:00,3.076,74.9,4919.0,23.77
2025-10-06T11:12:41+03:00,3.076,73.5,4919.0,24.23
2025-10-06T11:12:45+03:00,3.076,75.1,4919.0,23.76
2025-10-06T11:22:41+03:00,3.074,73.0,4919.0,24.27
2025-10-06T11:22:44+03:00,3.074,75.1,4919.0,23.79
2025-10-06T11:32:41+03:00,3.077,73.1,4919.0,24.31
2025-10-06T11:32:44+03:00,3.074,75.2,4919.0,23.83
2025-10-06T11:42:41+03:00,3.076,73.0,4919.0,24.39
2025-10-06T11:42:44+03:00,3.075,75.1,4919.0,23.86
2025-10-06T11:52:41+03:00,3.075,72.8,4919.0,24.42
2025-10-06T11:52:44+03:00,3.075,75.0,4919.0,23.84
2025-10-06T12:02:41+03:00,3.075,72.6,4919.0,24.47
2025-10-06T12:02:44+03:00,3.075,74.7,4919.0,23.82
2025-10-06T12:12:40+03:00,3.076,72.1,4919.0,24.54
2025-10-06T12:12:44+03:00,3.075,74.9,4919.0,23.8
2025-10-06T12:22:40+03:00,3.077,72.1,4919.0,24.54
2025-10-06T12:22:43+03:00,3.075,74.8,4919.0,23.8
2025-10-06T12:32:40+03:00,3.075,71.9,4919.0,24.61
2025-10-06T12:32:43+03:00,3.074,74.8,4919.0,23.79
2025-10-06T12:42:40+03:00,3.076,72.1,4919.0,24.62
2025-10-06T12:42:43+03:00,3.075,75.2,4919.0,23.8
2025-10-06T12:52:40+03:00,3.077,72.5,4919.0,24.65
2025-10-06T12:52:43+03:00,3.075,75.0,4919.0,23.87
2025-10-06T13:02:40+03:00,3.076,73.0,4919.0,24.71
2025-10-06T13:02:43+03:00,3.076,74.7,4919.0,23.92
2025-10-06T13:12:39+03:00,3.074,72.9,4919.0,24.74
2025-10-06T13:12:43+03:00,3.076,74.7,4919.0,23.95
2025-10-06T13:22:39+03:00,3.077,71.8,4919.0,24.76
2025-10-06T13:22:42+03:00,3.075,74.4,4919.0,23.97
2025-10-06T13:32:39+03:00,3.075,70.9,4919.0,24.74
2025-10-06T13:32:42+03:00,3.075,74.0,4919.0,24.02
2025-10-06T13:42:39+03:00,3.075,71.7,4919.0,24.64
2025-10-06T13:42:42+03:00,3.075,73.8,4919.0,24.06
2025-10-06T13:52:39+03:00,3.075,72.5,4919.0,24.64
2025-10-06T13:52:42+03:00,3.076,73.7,4919.0,24.13
2025-10-06T14:02:39+03:00,3.076,72.3,4919.0,24.51
2025-10-06T14:02:42+03:00,3.075,73.9,4919.0,24.17
2025-10-06T14:12:38+03:00,3.076,72.9,4919.0,24.26
2025-10-06T14:12:41+03:00,3.076,73.5,4919.0,24.23
2025-10-06T14:22:38+03:00,3.076,73.3,4919.0,24.09
2025-10-06T14:22:41+03:00,3.074,73.0,4919.0,24.27
2025-10-06T14:32:38+03:00,3.076,73.4,4919.0,24.17
2025-10-06T14:32:41+03:00,3.077,73.1,4919.0,24.31
2025-10-06T14:42:38+03:00,3.076,73.6,4919.0,24.23
2025-10-06T14:42:41+03:00,3.076,73.0,4919.0,24.39
2025-10-06T14:52:38+03:00,3.076,72.8,4919.0,24.2
2025-10-06T14:52:41+03:00,3.075,72.8,4919.0,24.42
2025-10-06T15:02:38+03:00,3.076,72.4,4919.0,24.14
2025-10-06T15:02:41+03:00,3.075,72.6,4919.0,24.47
2025-10-06T15:12:37+03:00,3.076,71.7,4919.0,24.17
2025-10-06T15:12:40+03:00,3.076,72.1,4919.0,24.54
2025-10-06T15:22:37+03:00,3.076,70.2,4919.0,24.1
2025-10-06T15:22:40+03:00,3.077,72.1,4919.0,24.54
2025-10-06T15:32:37+03:00,3.076,70.4,4919.0,24.0
2025-10-06T15:32:40+03:00,3.075,71.9,4919.0,24.61
2025-10-06T15:42:37+03:00,3.076,70.7,4919.0,24.03
2025-10-06T15:42:40+03:00,3.076,72.1,4919.0,24.62
2025-10-06T15:52:37+03:00,3.075,70.3,4919.0,24.04
2025-10-06T15:52:40+03:00,3.077,72.5,4919.0,24.65
2025-10-06T16:02:36+03:00,3.076,70.7,4919.0,23.99
2025-10-06T16:02:40+03:00,3.076,73.0,4919.0,24.71
2025-10-06T16:12:36+03:00,3.076,71.7,4919.0,23.83
2025-10-06T16:12:39+03:00,3.074,72.9,4919.0,24.74
2025-10-06T16:22:39+03:00,3.077,71.8,4919.0,24.76
2025-10-06T16:32:39+03:00,3.075,70.9,4919.0,24.74
2025-10-06T16:42:39+03:00,3.075,71.7,4919.0,24.64
2025-10-06T16:52:39+03:00,3.075,72.5,4919.0,24.64
2025-10-06T17:02:39+03:00,3.076,72.3,4919.0,24.51
2025-10-06T17:12:38+03:00,3.076,72.9,4919.0,24.26
2025-10-06T17:22:38+03:00,3.076,73.3,4919.0,24.09
2025-10-06T17:32:38+03:00,3.076,73.4,4919.0,24.17
2025-10-06T17:42:38+03:00,3.076,73.6,4919.0,24.23
2025-10-06T17:52:38+03:00,3.076,72.8,4919.0,24.2
2025-10-06T18:02:38+03:00,3.076,72.4,4919.0,24.14
2025-10-06T18:12:37+03:00,3.076,71.7,4919.0,24.17
2025-10-06T18:22:37+03:00,3.076,70.2,4919.0,24.1
2025-10-06T18:32:37+03:00,3.076,70.4,4919.0,24.0
2025-10-06T18:42:37+03:00,3.076,70.7,4919.0,24.03
2025-10-06T18:52:37+03:00,3.075,70.3,4919.0,24.04
2025-10-06T19:02:36+03:00,3.076,70.7,4919.0,23.99
2025-10-06T19:12:36+03:00,3.076,71.7,4919.0,23.83
2025-10-06T20:42:33+03:00,3.077,74.9,4919.0,24.1
2025-10-06T23:42:32+03:00,3.077,74.9,4919.0,24.1
2025-10-07T19:22:09+03:00,3.075,70.4,5868.0,24.89
2025-10-07T19:32:09+03:00,3.077,70.8,5868.0,24.76
2025-10-07T22:22:08+03:00,3.075,70.4,5868.0,24.89
2025-10-07T22:32:08+03:00,3.077,70.8,5868.0,24.76
2025-10-09T16:11:24+03:00,3.08,66.6,7064.0,25.2
2025-10-09T16:21:24+03:00,3.079,67.2,7064.0,25.23
2025-10-09T16:31:24+03:00,3.077,67.5,7064.0,25.27
2025-10-09T16:41:24+03:00,3.078,67.3,7064.0,25.36
2025-10-09T16:51:23+03:00,3.079,67.8,7064.0,25.37
2025-10-09T17:01:23+03:00,3.079,67.7,7064.0,25.45
2025-10-09T17:11:23+03:00,3.079,67.6,7064.0,25.48
2025-10-09T17:21:23+03:00,3.078,67.6,7064.0,25.56
2025-10-09T17:31:23+03:00,3.078,66.7,7064.0,25.58
2025-10-09T17:41:23+03:00,3.079,66.5,7064.0,25.64
2025-10-09T17:51:22+03:00,3.08,65.8,7064.0,25.63
2025-10-09T18:01:22+03:00,3.078,65.6,7064.0,25.65
2025-10-09T18:11:22+03:00,3.079,65.3,7064.0,25.69
2025-10-09T18:21:22+03:00,3.079,65.2,7064.0,25.72
2025-10-09T18:31:22+03:00,3.079,65.3,7064.0,25.72
2025-10-09T18:41:22+03:00,3.076,65.3,7064.0,25.72
2025-10-09T18:51:21+03:00,3.078,65.6,7064.0,25.76
